"address_code","state","city","section","street","area_code","postal_code","number_of_household","number_of_people","remarks","polygon"
"044220175000","宮城県","大郷町","川内字上安戸畑","","","","","","",""
"044220176000","宮城県","大郷町","川内字上宇成沢","","","","","","",""
"044220177000","宮城県","大郷町","川内字上堰場","","","","","","",""
"044220178000","宮城県","大郷町","川内字上結田","","","","","","",""
"044220179000","宮城県","大郷町","川内字上砂子沢","","","","","","",""
"044220180000","宮城県","大郷町","川内字上作田","","","","","","",""
"044220181000","宮城県","大郷町","川内字上実成","","","","","","",""
"044220182000","宮城県","大郷町","川内字上小屋舘","","","","","","",""
"044220183000","宮城県","大郷町","川内字上新関","","","","","","",""
"044220184000","宮城県","大郷町","川内字上西ノ入","","","","","","",""
"044220185000","宮城県","大郷町","川内字上赤坂","","","","","","",""
"044220186000","宮城県","大郷町","川内字上大沢","","","","","","",""
"044220187000","宮城県","大郷町","川内字上中才","","","","","","",""
"044220188000","宮城県","大郷町","川内字上中鈴","","","","","","",""
"044220189000","宮城県","大郷町","川内字上田布施前","","","","","","",""
"044220190000","宮城県","大郷町","川内字上田布施畑","","","","","","",""
"044220191000","宮城県","大郷町","川内字上別所","","","","","","",""
"044220192000","宮城県","大郷町","川内字上落合","","","","","","",""
"044220193000","宮城県","大郷町","川内字杉ノ崎","","","","","","",""
"044220194000","宮城県","大郷町","川内字清水畑","","","","","","",""
"044220195000","宮城県","大郷町","川内字西清水前","","","","","","",""
"044220196000","宮城県","大郷町","川内字西沢","","","","","","",""
"044220197000","宮城県","大郷町","川内字川淵","","","","","","",""
"044220198000","宮城県","大郷町","川内字大窪","","","","","","",""
"044220199000","宮城県","大郷町","川内字大森下","","","","","","",""
"044220200000","宮城県","大郷町","川内字大勢面","","","","","","",""
"044220201000","宮城県","大郷町","川内字沢田","","","","","","",""
"044220202000","宮城県","大郷町","川内字池上","","","","","","",""
"044220203000","宮城県","大郷町","川内字中安戸","","","","","","",""
"044220204000","宮城県","大郷町","川内字中結田","","","","","","",""
"044220205000","宮城県","大郷町","川内字中砂子沢","","","","","","",""
"044220206000","宮城県","大郷町","川内字中実成","","","","","","",""
"044220207000","宮城県","大郷町","川内字中別所","","","","","","",""
"044220208000","宮城県","大郷町","川内字中埣山","","","","","","",""
"044220209000","宮城県","大郷町","川内字長福寺","","","","","","",""
"044220210000","宮城県","大郷町","川内字長福寺山","","","","","","",""
"044220211000","宮城県","大郷町","川内字長峰","","","","","","",""
"044220212000","宮城県","大郷町","川内字田沢下","","","","","","",""
"044220213000","宮城県","大郷町","川内字田沢畑","","","","","","",""
"044220214000","宮城県","大郷町","川内字東中才","","","","","","",""
"044220215000","宮城県","大郷町","川内字内田","","","","","","",""
"044220216000","宮城県","大郷町","川内字南山陰","","","","","","",""
"044220217000","宮城県","大郷町","川内字南清水前","","","","","","",""
"044220218000","宮城県","大郷町","川内字南別所","","","","","","",""
"044220219000","宮城県","大郷町","川内字梅木沢","","","","","","",""
"044220220000","宮城県","大郷町","川内字樋ノ口","","","","","","",""
"044220221000","宮城県","大郷町","川内字不動","","","","","","",""
"044220222000","宮城県","大郷町","川内字北山陰","","","","","","",""
"044220223000","宮城県","大郷町","川内字北清水前","","","","","","",""
"044220224000","宮城県","大郷町","川内字北沢","","","","","","",""
"044220225000","宮城県","大郷町","川内字北中別所","","","","","","",""
"044220226000","宮城県","大郷町","川内字木橋沢","","","","","","",""
"044220227000","宮城県","大郷町","大松沢字一ノ沢関場","","","","","","",""
"044220228000","宮城県","大郷町","大松沢字一ノ沢橋本","","","","","","",""
"044220229000","宮城県","大郷町","大松沢字一ノ沢佐助浦","","","","","","",""
"044220230000","宮城県","大郷町","大松沢字一ノ沢三治宅地","","","","","","",""
"044220231000","宮城県","大郷町","大松沢字一ノ沢西沢","","","","","","",""
"044220232000","宮城県","大郷町","大松沢字一ノ沢宅地","","","","","","",""
"044220233000","宮城県","大郷町","大松沢字一ノ沢東沢","","","","","","",""
"044220234000","宮城県","大郷町","大松沢字於在家屋敷","","","","","","",""
"044220235000","宮城県","大郷町","大松沢字横沢屋敷","","","","","","",""
"044220236000","宮城県","大郷町","大松沢字横沢前","","","","","","",""
"044220237000","宮城県","大郷町","大松沢字下逆川","","","","","","",""
"044220238000","宮城県","大郷町","大松沢字下金地","","","","","","",""
"044220239000","宮城県","大郷町","大松沢字下原前","","","","","","",""
"044220240000","宮城県","大郷町","大松沢字下高田","","","","","","",""
"044220241000","宮城県","大郷町","大松沢字下切塞","","","","","","",""
"044220242000","宮城県","大郷町","大松沢字下町宅地","","","","","","",""
"044220243000","宮城県","大郷町","大松沢字下長田","","","","","","",""
"044220244000","宮城県","大郷町","大松沢字下泥畑","","","","","","",""
"044220245000","宮城県","大郷町","大松沢字下柏木","","","","","","",""
"044220246000","宮城県","大郷町","大松沢字下法堂","","","","","","",""
"044220247000","宮城県","大郷町","大松沢字貝神沢","","","","","","",""
"044220248000","宮城県","大郷町","大松沢字貝神沢畑","","","","","","",""
"044220249000","宮城県","大郷町","大松沢字貝柄塚","","","","","","",""
"044220250000","宮城県","大郷町","大松沢字学校前","","","","","","",""
"044220251000","宮城県","大郷町","大松沢字吉ケ沢","","","","","","",""
"044220252000","宮城県","大郷町","大松沢字吉ケ沢屋敷","","","","","","",""
"044220253000","宮城県","大郷町","大松沢字吉ケ沢西山","","","","","","",""
"044220254000","宮城県","大郷町","大松沢字吉ケ沢南","","","","","","",""
"044220255000","宮城県","大郷町","大松沢字吉川","","","","","","",""
"044220256000","宮城県","大郷町","大松沢字宮下屋敷","","","","","","",""
"044220257000","宮城県","大郷町","大松沢字宮前","","","","","","",""
"044220258000","宮城県","大郷町","大松沢字宮田","","","","","","",""
"044220259000","宮城県","大郷町","大松沢字宮畑","","","","","","",""
"044220260000","宮城県","大郷町","大松沢字牛子沢","","","","","","",""
"044220261000","宮城県","大郷町","大松沢字金地下畑","","","","","","",""
"044220262000","宮城県","大郷町","大松沢字金地宅地","","","","","","",""
"044220263000","宮城県","大郷町","大松沢字桑折長根","","","","","","",""
"044220264000","宮城県","大郷町","大松沢字欠下","","","","","","",""
"044220265000","宮城県","大郷町","大松沢字見当","","","","","","",""
"044220266000","宮城県","大郷町","大松沢字原屋敷","","","","","","",""
"044220267000","宮城県","大郷町","大松沢字原向","","","","","","",""
"044220268000","宮城県","大郷町","大松沢字原前","","","","","","",""
"044220269000","宮城県","大郷町","大松沢字原添","","","","","","",""
"044220270000","宮城県","大郷町","大松沢字五仏前","","","","","","",""
"044220271000","宮城県","大郷町","大松沢字五仏沢畑","","","","","","",""
"044220272000","宮城県","大郷町","大松沢字五仏堤入","","","","","","",""
"044220273000","宮城県","大郷町","大松沢字御蔵田","","","","","","",""
"044220274000","宮城県","大郷町","大松沢字向田","","","","","","",""
"044220275000","宮城県","大郷町","大松沢字江戸沢","","","","","","",""
"044220276000","宮城県","大郷町","大松沢字江戸沢下","","","","","","",""
"044220277000","宮城県","大郷町","大松沢字江戸沢上","","","","","","",""
"044220278000","宮城県","大郷町","大松沢字荒井下","","","","","","",""
"044220279000","宮城県","大郷町","大松沢字荒井上","","","","","","",""
"044220280000","宮城県","大郷町","大松沢字荒井前","","","","","","",""
"044220281000","宮城県","大郷町","大松沢字荒井宅地","","","","","","",""
"044220282000","宮城県","大郷町","大松沢字高崎","","","","","","",""
"044220283000","宮城県","大郷町","大松沢字腰廻畑","","","","","","",""
"044220284000","宮城県","大郷町","大松沢字座福","","","","","","",""
"044220285000","宮城県","大郷町","大松沢字坂ノ下","","","","","","",""
"044220286000","宮城県","大郷町","大松沢字坂下宅地","","","","","","",""
"044220287000","宮城県","大郷町","大松沢字山桑","","","","","","",""
"044220288000","宮城県","大郷町","大松沢字山在家","","","","","","",""
"044220289000","宮城県","大郷町","大松沢字山崎前","","","","","","",""
"044220290000","宮城県","大郷町","大松沢字山崎畑","","","","","","",""
"044220291000","宮城県","大郷町","大松沢字山崎木戸脇","","","","","","",""
"044220292000","宮城県","大郷町","大松沢字獅子鼻","","","","","","",""
"044220293000","宮城県","大郷町","大松沢字寺前","","","","","","",""
"044220294000","宮城県","大郷町","大松沢字寺沢","","","","","","",""
"044220295000","宮城県","大郷町","大松沢字耳取","","","","","","",""
"044220296000","宮城県","大郷町","大松沢字漆原","","","","","","",""
"044220297000","宮城県","大郷町","大松沢字漆原前","","","","","","",""
"044220298000","宮城県","大郷町","大松沢字若木沢","","","","","","",""
"044220299000","宮城県","大郷町","大松沢字若木沢前畑","","","","","","",""
"044220300000","宮城県","大郷町","大松沢字主殿田","","","","","","",""
"044220301000","宮城県","大郷町","大松沢字舟立場","","","","","","",""
"044220302000","宮城県","大郷町","大松沢字舟櫓","","","","","","",""
"044220303000","宮城県","大郷町","大松沢字舟櫓下","","","","","","",""
"044220304000","宮城県","大郷町","大松沢字小丑子沢","","","","","","",""
"044220305000","宮城県","大郷町","大松沢字小関","","","","","","",""
"044220306000","宮城県","大郷町","大松沢字小橋","","","","","","",""
"044220307000","宮城県","大郷町","大松沢字小梁川西沢","","","","","","",""
"044220308000","宮城県","大郷町","大松沢字小梁川宅地","","","","","","",""
"044220309000","宮城県","大郷町","大松沢字小梁川門前","","","","","","",""
"044220310000","宮城県","大郷町","大松沢字松原","","","","","","",""
"044220311000","宮城県","大郷町","大松沢字松島田","","","","","","",""
"044220312000","宮城県","大郷町","大松沢字松木沢","","","","","","",""
"044220313000","宮城県","大郷町","大松沢字上逆川","","","","","","",""
"044220314000","宮城県","大郷町","大松沢字上金地","","","","","","",""
"044220315000","宮城県","大郷町","大松沢字上原","","","","","","",""
"044220316000","宮城県","大郷町","大松沢字上高田","","","","","","",""
"044220317000","宮城県","大郷町","大松沢字上砂子田","","","","","","",""
"044220318000","宮城県","大郷町","大松沢字上松","","","","","","",""
"044220319000","宮城県","大郷町","大松沢字上町","","","","","","",""
"044220320000","宮城県","大郷町","大松沢字上町前","","","","","","",""
"044220321000","宮城県","大郷町","大松沢字上泥畑西沢","","","","","","",""
"044220322000","宮城県","大郷町","大松沢字上泥畑東沢","","","","","","",""
"044220323000","宮城県","大郷町","大松沢字上内田道東","","","","","","",""
"044220324000","宮城県","大郷町","大松沢字上内田南","","","","","","",""
"044220325000","宮城県","大郷町","大松沢字上法堂","","","","","","",""
"044220326000","宮城県","大郷町","大松沢字新宮下","","","","","","",""
"044220327000","宮城県","大郷町","大松沢字新五仏堤入","","","","","","",""
"044220328000","宮城県","大郷町","大松沢字新出君","","","","","","",""
"044220329000","宮城県","大郷町","大松沢字新所鶴","","","","","","",""
"044220330000","宮城県","大郷町","大松沢字新菖蒲田","","","","","","",""
"044220331000","宮城県","大郷町","大松沢字新上戸","","","","","","",""
"044220332000","宮城県","大郷町","大松沢字新西沢","","","","","","",""
"044220333000","宮城県","大郷町","大松沢字新袖町","","","","","","",""
"044220334000","宮城県","大郷町","大松沢字新台の沢","","","","","","",""
"044220335000","宮城県","大郷町","大松沢字新台下","","","","","","",""
"044220336000","宮城県","大郷町","大松沢字新中島","","","","","","",""
"044220337000","宮城県","大郷町","大松沢字新天沼","","","","","","",""
"044220338000","宮城県","大郷町","大松沢字新田","","","","","","",""
"044220339000","宮城県","大郷町","大松沢字新堀","","","","","","",""
"044220340000","宮城県","大郷町","大松沢字森","","","","","","",""
"044220341000","宮城県","大郷町","大松沢字森前","","","","","","",""
"044220342000","宮城県","大郷町","大松沢字深田","","","","","","",""
"044220343000","宮城県","大郷町","大松沢字真観寺前","","","","","","",""
"044220344000","宮城県","大郷町","大松沢字真坂","","","","","","",""
"044220345000","宮城県","大郷町","大松沢字真坂下","","","","","","",""
"044220346000","宮城県","大郷町","大松沢字神明沢","","","","","","",""
"044220347000","宮城県","大郷町","大松沢字成田川","","","","","","",""
"044220348000","宮城県","大郷町","大松沢字西坊前","","","","","","",""
"044220349000","宮城県","大郷町","大松沢字青初草","","","","","","",""
"044220350000","宮城県","大郷町","大松沢字青初草堀西","","","","","","",""
"044220351000","宮城県","大郷町","大松沢字石打場","","","","","","",""
"044220352000","宮城県","大郷町","大松沢字石塚","","","","","","",""
"044220353000","宮城県","大郷町","大松沢字石撫","","","","","","",""
"044220354000","宮城県","大郷町","大松沢字赤坂","","","","","","",""
"044220355000","宮城県","大郷町","大松沢字切塞","","","","","","",""
"044220356000","宮城県","大郷町","大松沢字川原前","","","","","","",""
"044220357000","宮城県","大郷町","大松沢字川原町","","","","","","",""
"044220358000","宮城県","大郷町","大松沢字前柏木","","","","","","",""
"044220359000","宮城県","大郷町","大松沢字相ノ田","","","","","","",""
"044220360000","宮城県","大郷町","大松沢字増田","","","","","","",""
"044220361000","宮城県","大郷町","大松沢字増田畑","","","","","","",""
"044220362000","宮城県","大郷町","大松沢字袖町","","","","","","",""
"044220363000","宮城県","大郷町","大松沢字太夫沢山","","","","","","",""
"044220364000","宮城県","大郷町","大松沢字台の沢","","","","","","",""
"044220365000","宮城県","大郷町","大松沢字台畑","","","","","","",""
"044220366000","宮城県","大郷町","大松沢字大納言","","","","","","",""
"044220367000","宮城県","大郷町","大松沢字鷹沢","","","","","","",""
"044220368000","宮城県","大郷町","大松沢字鷹沢下","","","","","","",""
"044220369000","宮城県","大郷町","大松沢字沢屋敷","","","","","","",""
"044220370000","宮城県","大郷町","大松沢字谷地田","","","","","","",""
"044220371000","宮城県","大郷町","大松沢字狸沢","","","","","","",""
"044220372000","宮城県","大郷町","大松沢字樽沢","","","","","","",""
"044220373000","宮城県","大郷町","大松沢字鍛冶屋敷","","","","","","",""
"044220374000","宮城県","大郷町","大松沢字築舘屋敷","","","","","","",""
"044220375000","宮城県","大郷町","大松沢字築道西","","","","","","",""
"044220376000","宮城県","大郷町","大松沢字築道東","","","","","","",""
"044220377000","宮城県","大郷町","大松沢字竹ノ花","","","","","","",""
"044220378000","宮城県","大郷町","大松沢字茶立場下","","","","","","",""
"044220379000","宮城県","大郷町","大松沢字茶立場上","","","","","","",""
"044220380000","宮城県","大郷町","大松沢字中河原","","","","","","",""
"044220381000","宮城県","大郷町","大松沢字中金地","","","","","","",""
"044220382000","宮城県","大郷町","大松沢字中原","","","","","","",""
"044220383000","宮城県","大郷町","大松沢字中江","","","","","","",""
"044220384000","宮城県","大郷町","大松沢字中斎","","","","","","",""
"044220385000","宮城県","大郷町","大松沢字中斎的場宅地","","","","","","",""
"044220386000","宮城県","大郷町","大松沢字中島","","","","","","",""
"044220387000","宮城県","大郷町","大松沢字中道下","","","","","","",""
"044220388000","宮城県","大郷町","大松沢字中道上","","","","","","",""
"044220389000","宮城県","大郷町","大松沢字中道入","","","","","","",""
"044220390000","宮城県","大郷町","大松沢字中埣","","","","","","",""
"044220391000","宮城県","大郷町","大松沢字長禅寺前","","","","","","",""
"044220392000","宮城県","大郷町","大松沢字長田","","","","","","",""
"044220393000","宮城県","大郷町","大松沢字鶴巻","","","","","","",""
"044220394000","宮城県","大郷町","大松沢字鶴田","","","","","","",""
"044220395000","宮城県","大郷町","大松沢字鶴田下","","","","","","",""
"044220396000","宮城県","大郷町","大松沢字鶴田山","","","","","","",""
"044220397000","宮城県","大郷町","大松沢字鶴田上","","","","","","",""
"044220398000","宮城県","大郷町","大松沢字鶴田北","","","","","","",""
"044220399000","宮城県","大郷町","大松沢字泥畑","","","","","","",""
"044220400000","宮城県","大郷町","大松沢字東宮","","","","","","",""
"044220401000","宮城県","大郷町","大松沢字堂ケ沢下","","","","","","",""
"044220402000","宮城県","大郷町","大松沢字堂金田","","","","","","",""
"044220403000","宮城県","大郷町","大松沢字堂沢","","","","","","",""
"044220404000","宮城県","大郷町","大松沢字内ノ越","","","","","","",""
"044220405000","宮城県","大郷町","大松沢字内ノ目","","","","","","",""
"044220406000","宮城県","大郷町","大松沢字内中","","","","","","",""
"044220407000","宮城県","大郷町","大松沢字内田","","","","","","",""
"044220408000","宮城県","大郷町","大松沢字日向","","","","","","",""
"044220409000","宮城県","大郷町","大松沢字日向下","","","","","","",""
"044220410000","宮城県","大郷町","大松沢字日向上","","","","","","",""
"044220411000","宮城県","大郷町","大松沢字日照田","","","","","","",""
"044220412000","宮城県","大郷町","大松沢字日照田堀向","","","","","","",""
"044220413000","宮城県","大郷町","大松沢字馬場崎","","","","","","",""
"044220414000","宮城県","大郷町","大松沢字馬檀","","","","","","",""
"044220415000","宮城県","大郷町","大松沢字馬檀下","","","","","","",""
"044220416000","宮城県","大郷町","大松沢字柏木原宅地","","","","","","",""
"044220417000","宮城県","大郷町","大松沢字畑","","","","","","",""
"044220418000","宮城県","大郷町","大松沢字畑ノ中","","","","","","",""
"044220419000","宮城県","大郷町","大松沢字畑ノ中前畑","","","","","","",""
"044220420000","宮城県","大郷町","大松沢字畑屋敷","","","","","","",""
"044220421000","宮城県","大郷町","大松沢字畑前","","","","","","",""
"044220422000","宮城県","大郷町","大松沢字撫山下","","","","","","",""
"044220423000","宮城県","大郷町","大松沢字物見山畑","","","","","","",""
"044220424000","宮城県","大郷町","大松沢字法堂前西","","","","","","",""
"044220425000","宮城県","大郷町","大松沢字法堂前東","","","","","","",""
"044220426000","宮城県","大郷町","大松沢字法堂撫山宅地","","","","","","",""
"044220427000","宮城県","大郷町","大松沢字北沢","","","","","","",""
"044220428000","宮城県","大郷町","大松沢字北沢山","","","","","","",""
"044220429000","宮城県","大郷町","大松沢字本山","","","","","","",""
"044220430000","宮城県","大郷町","大松沢字木戸脇","","","","","","",""
"044220431000","宮城県","大郷町","大松沢字弥太郎坂","","","","","","",""
"044220432000","宮城県","大郷町","大松沢字弥太郎坂山","","","","","","",""
"044220433000","宮城県","大郷町","大松沢字弥太郎坂畑","","","","","","",""
"044220434000","宮城県","大郷町","大松沢字薬研沢堤下","","","","","","",""
"044220435000","宮城県","大郷町","大松沢字薬研沢明通沢","","","","","","",""
"044220436000","宮城県","大郷町","大松沢字柳橋","","","","","","",""
"044220437000","宮城県","大郷町","大松沢字柳田","","","","","","",""
"044220438000","宮城県","大郷町","大松沢字李沢屋敷","","","","","","",""
"044220439000","宮城県","大郷町","大松沢字李沢西","","","","","","",""
"044220440000","宮城県","大郷町","大松沢字梨木沢","","","","","","",""
"044220441000","宮城県","大郷町","大松沢字旅籠屋","","","","","","",""
"044220442000","宮城県","大郷町","大松沢字論山","","","","","","",""
"044220443000","宮城県","大郷町","大松沢字藪田","","","","","","",""
"044220444000","宮城県","大郷町","中村字愛宕下","","","","","","",""
"044220445000","宮城県","大郷町","中村字井戸沢","","","","","","",""
"044220446000","宮城県","大郷町","中村字一枚下","","","","","","",""
"044220447000","宮城県","大郷町","中村字姥ケ沢","","","","","","",""
"044220448000","宮城県","大郷町","中村字遠多田","","","","","","",""
"044220449000","宮城県","大郷町","中村字屋敷前","","","","","","",""
"044220450000","宮城県","大郷町","中村字屋鋪","","","","","","",""
"044220451000","宮城県","大郷町","中村字逆沼","","","","","","",""
"044220452000","宮城県","大郷町","中村字久保","","","","","","",""
"044220453000","宮城県","大郷町","中村字宮田","","","","","","",""
"044220454000","宮城県","大郷町","中村字原","","","","","","",""
"044220455000","宮城県","大郷町","中村字原町","","","","","","",""
"044220456000","宮城県","大郷町","中村字向田","","","","","","",""
"044220457000","宮城県","大郷町","中村字山下","","","","","","",""
"044220458000","宮城県","大郷町","中村字山崎","","","","","","",""
"044220459000","宮城県","大郷町","中村字山沢","","","","","","",""
"044220460000","宮城県","大郷町","中村字山中","","","","","","",""
"044220461000","宮城県","大郷町","中村字寺浦","","","","","","",""
"044220462000","宮城県","大郷町","中村字寺藪","","","","","","",""
"044220463000","宮城県","大郷町","中村字鹿ノ畑","","","","","","",""
"044220464000","宮城県","大郷町","中村字蛇塚","","","","","","",""
"044220465000","宮城県","大郷町","中村字種池","","","","","","",""
"044220466000","宮城県","大郷町","中村字上堰","","","","","","",""
"044220467000","宮城県","大郷町","中村字新砂崎","","","","","","",""
"044220468000","宮城県","大郷町","中村字新谷地","","","","","","",""
"044220469000","宮城県","大郷町","中村字新町田","","","","","","",""
"044220470000","宮城県","大郷町","中村字新北小屋","","","","","","",""
"044220471000","宮城県","大郷町","中村字西浦","","","","","","",""
"044220472000","宮城県","大郷町","中村字西原","","","","","","",""
"044220473000","宮城県","大郷町","中村字西要害","","","","","","",""
"044220474000","宮城県","大郷町","中村字川手前","","","","","","",""
"044220475000","宮城県","大郷町","中村字台","","","","","","",""
"044220476000","宮城県","大郷町","中村字台下","","","","","","",""
"044220477000","宮城県","大郷町","中村字大沢","","","","","","",""
"044220478000","宮城県","大郷町","中村字谷地際","","","","","","",""
"044220479000","宮城県","大郷町","中村字谷地際山","","","","","","",""
"044220480000","宮城県","大郷町","中村字谷地小路","","","","","","",""
"044220481000","宮城県","大郷町","中村字旦原","","","","","","",""
"044220482000","宮城県","大郷町","中村字町浦","","","","","","",""
"044220483000","宮城県","大郷町","中村字長崎下","","","","","","",""
"044220484000","宮城県","大郷町","中村字田向下","","","","","","",""
"044220485000","宮城県","大郷町","中村字東浦","","","","","","",""
"044220486000","宮城県","大郷町","中村字東沢","","","","","","",""
"044220487000","宮城県","大郷町","中村字東要害","","","","","","",""
"044220488000","宮城県","大郷町","中村字鍋釣","","","","","","",""
"044220489000","宮城県","大郷町","中村字馬場沢","","","","","","",""
"044220490000","宮城県","大郷町","中村字並木","","","","","","",""
"044220491000","宮城県","大郷町","中村字並木畑","","","","","","",""
"044220492000","宮城県","大郷町","中村字北浦","","","","","","",""
"044220493000","宮城県","大郷町","中村字柳沢","","","","","","",""
"044220494000","宮城県","大郷町","中村字柳沢畑","","","","","","",""
"044220495000","宮城県","大郷町","中村字与代田","","","","","","",""
"044220496000","宮城県","大郷町","中村字要害前","","","","","","",""
"044220497000","宮城県","大郷町","中村字養前田","","","","","","",""
"044220498000","宮城県","大郷町","土橋字勘兵衛","","","","","","",""
"044220499000","宮城県","大郷町","土橋字舘","","","","","","",""
"044220500000","宮城県","大郷町","土橋字舘ノ山","","","","","","",""
"044220501000","宮城県","大郷町","土橋字宮林畑","","","","","","",""
"044220502000","宮城県","大郷町","土橋字境久根","","","","","","",""
"044220503000","宮城県","大郷町","土橋字細田","","","","","","",""
"044220504000","宮城県","大郷町","土橋字上前","","","","","","",""
"044220505000","宮城県","大郷町","土橋字上畑","","","","","","",""
"044220506000","宮城県","大郷町","土橋字上野","","","","","","",""
"044220507000","宮城県","大郷町","土橋字甚兵衛浦","","","","","","",""
"044220508000","宮城県","大郷町","土橋字西町","","","","","","",""
"044220509000","宮城県","大郷町","土橋字西町山","","","","","","",""
"044220510000","宮城県","大郷町","土橋字台畑","","","","","","",""
"044220511000","宮城県","大郷町","土橋字土手上","","","","","","",""
"044220512000","宮城県","大郷町","土橋字道田","","","","","","",""
"044220513000","宮城県","大郷町","土橋字南沢","","","","","","",""
"044220514000","宮城県","大郷町","土橋字南田","","","","","","",""
"044220515000","宮城県","大郷町","土橋字北町","","","","","","",""
"044220516000","宮城県","大郷町","土橋字北田","","","","","","",""
"044220517000","宮城県","大郷町","土橋字明ケ沢","","","","","","",""
"044220518000","宮城県","大郷町","土橋字明ケ沢入山","","","","","","",""
"044220519000","宮城県","大郷町","東成田字愛宕下","","","","","","",""
"044220520000","宮城県","大郷町","東成田字稲葉","","","","","","",""
"044220521000","宮城県","大郷町","東成田字丑穴","","","","","","",""
"044220522000","宮城県","大郷町","東成田字浦木戸","","","","","","",""
"044220523000","宮城県","大郷町","東成田字横倉","","","","","","",""
"044220524000","宮城県","大郷町","東成田字横沢","","","","","","",""
"044220525000","宮城県","大郷町","東成田字廻道","","","","","","",""
"044220526000","宮城県","大郷町","東成田字蛙坂","","","","","","",""
"044220527000","宮城県","大郷町","東成田字蛙坂入","","","","","","",""
"044220528000","宮城県","大郷町","東成田字起目","","","","","","",""
"044220529000","宮城県","大郷町","東成田字橋入","","","","","","",""
"044220530000","宮城県","大郷町","東成田字狐穴","","","","","","",""
"044220531000","宮城県","大郷町","東成田字向田","","","","","","",""
"044220532000","宮城県","大郷町","東成田字行屋下","","","","","","",""
"044220533000","宮城県","大郷町","東成田字細谷沢","","","","","","",""
"044220534000","宮城県","大郷町","東成田字三倉沢","","","","","","",""
"044220535000","宮城県","大郷町","東成田字三倉中","","","","","","",""
"044220536000","宮城県","大郷町","東成田字三堂沢","","","","","","",""
"044220537000","宮城県","大郷町","東成田字三嶽","","","","","","",""
"044220538000","宮城県","大郷町","東成田字山居","","","","","","",""
"044220539000","宮城県","大郷町","東成田字山居沢","","","","","","",""
"044220540000","宮城県","大郷町","東成田字山口","","","","","","",""
"044220541000","宮城県","大郷町","東成田字山合","","","","","","",""
"044220542000","宮城県","大郷町","東成田字山神沢","","","","","","",""
"044220543000","宮城県","大郷町","東成田字七曲","","","","","","",""
"044220544000","宮城県","大郷町","東成田字小林","","","","","","",""
"044220545000","宮城県","大郷町","東成田字沼沢入","","","","","","",""
"044220546000","宮城県","大郷町","東成田字上板谷","","","","","","",""
"044220547000","宮城県","大郷町","東成田字新中里","","","","","","",""
"044220548000","宮城県","大郷町","東成田字新田","","","","","","",""
"044220549000","宮城県","大郷町","東成田字神明沢","","","","","","",""
"044220550000","宮城県","大郷町","東成田字仁平沢","","","","","","",""
"044220551000","宮城県","大郷町","東成田字清水","","","","","","",""
"044220552000","宮城県","大郷町","東成田字西光寺","","","","","","",""
"044220553000","宮城県","大郷町","東成田字川田","","","","","","",""
"044220554000","宮城県","大郷町","東成田字前田","","","","","","",""
"044220555000","宮城県","大郷町","東成田字前畑","","","","","","",""
"044220556000","宮城県","大郷町","東成田字台","","","","","","",""
"044220557000","宮城県","大郷町","東成田字大沢","","","","","","",""
"044220558000","宮城県","大郷町","東成田字大日向","","","","","","",""
"044220559000","宮城県","大郷町","東成田字谷地向","","","","","","",""
"044220560000","宮城県","大郷町","東成田字中ノ町","","","","","","",""
"044220561000","宮城県","大郷町","東成田字中ノ内","","","","","","",""
"044220562000","宮城県","大郷町","東成田字中板谷","","","","","","",""
"044220563000","宮城県","大郷町","東成田字中里","","","","","","",""
"044220564000","宮城県","大郷町","東成田字長松沢山","","","","","","",""
"044220565000","宮城県","大郷町","東成田字堤下","","","","","","",""
"044220566000","宮城県","大郷町","東成田字道下","","","","","","",""
"044220567000","宮城県","大郷町","東成田字鳶ケ沢","","","","","","",""
"044220568000","宮城県","大郷町","東成田字鳶ケ沢入","","","","","","",""
"044220569000","宮城県","大郷町","東成田字内屋敷","","","","","","",""
"044220570000","宮城県","大郷町","東成田字内直","","","","","","",""
"044220571000","宮城県","大郷町","東成田字鍋越","","","","","","",""
"044220572000","宮城県","大郷町","東成田字日向","","","","","","",""
"044220573000","宮城県","大郷町","東成田字馬場","","","","","","",""
"044220574000","宮城県","大郷町","東成田字反田","","","","","","",""
"044220575000","宮城県","大郷町","東成田字板谷山","","","","","","",""
"044220576000","宮城県","大郷町","東成田字板谷西山","","","","","","",""
"044220577000","宮城県","大郷町","東成田字板谷東山","","","","","","",""
"044220578000","宮城県","大郷町","東成田字美田","","","","","","",""
"044220579000","宮城県","大郷町","東成田字苗代","","","","","","",""
"044220580000","宮城県","大郷町","東成田字苗代沢","","","","","","",""
"044220581000","宮城県","大郷町","東成田字苗代目","","","","","","",""
"044220582000","宮城県","大郷町","東成田字平田沢","","","","","","",""
"044220583000","宮城県","大郷町","東成田字北高空","","","","","","",""
"044220584000","宮城県","大郷町","東成田字北沢","","","","","","",""
"044220585000","宮城県","大郷町","東成田字北沢山","","","","","","",""
"044220586000","宮城県","大郷町","東成田字堀","","","","","","",""
"044220587000","宮城県","大郷町","東成田字堀淵","","","","","","",""
"044220588000","宮城県","大郷町","東成田字薬師堂","","","","","","",""
"044220589000","宮城県","大郷町","東成田字揚戸","","","","","","",""
"044220590000","宮城県","大郷町","東成田字葉木沢","","","","","","",""
"044220591000","宮城県","大郷町","東成田字六枚田","","","","","","",""
